YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP
1996,8,9,0,85,73,79
1996,8,10,0,86,72,79
1996,8,11,0.83,89,73,81
1996,8,12,0.34,89,74,81.5
1996,8,13,0.3,89,72,80.5
1996,8,14,0,94,73,83.5
1996,8,15,1,88,74,81
1996,8,16,0.59,90,71,80.5
1996,8,17,0,90,71,80.5
1996,8,18,0,87,75,81
1996,8,19,0,86,79,82.5
1996,8,20,0,85,82,83.5
1996,8,21,0.06,87,75,81
1996,8,22,0.59,86,78,82
1996,8,23,0,87,73,80
1996,8,24,0,85,70,77.5
1996,8,25,0,86,71,78.5
1996,8,26,0.17,89,70,79.5
1996,8,27,0,88,70,79
1996,8,28,0.22,88,74,81
1996,8,29,0.02,88,74,81
1996,8,30,0,87,75,81
1996,8,31,0.18,85,73,79
1996,9,1,0.38,88,73,80.5
1996,9,2,0.63,87,77,82
1996,9,3,0,88,76,82
1996,9,4,0,90,76,83
1996,9,5,0,88,74,81
1996,9,6,0.26,92,73,82.5
1996,9,7,0,91,73,82
1996,9,8,0.18,89,73,81
1996,9,9,0.57,89,73,81
1996,9,10,0.89,81,73,77
1996,9,11,1.3,85,71,78
1996,9,12,0.02,87,73,80
1996,9,13,0,85,73,79
1996,9,14,0,91,73,82
1996,9,15,0.02,85,72,78.5
1996,9,16,0.15,87,73,80
1996,9,17,0.67,87,73,80
1996,9,18,0.23,93,75,84
1996,9,19,0,84,74,79
1996,9,20,0,84,73,78.5
1996,9,21,0.11,87,73,80
1996,9,22,0.24,86,68,77
1996,9,23,0,81,65,73
1996,9,24,0,83,65,74
1996,9,25,0,81,69,75
1996,9,26,0,84,69,76.5
1996,9,27,0,86,68,77
1996,9,28,0,86,69,77.5
1996,9,29,0.1,89,69,79
1996,9,30,0.19,89,69,79
1996,10,1,0,86,75,80.5
1996,10,2,0,89,69,79
1996,10,3,0,89,69,79
1996,10,4,0.5,89,69,79
1996,10,5,0.23,88,69,78.5
1996,10,6,0.7,86,74,80
1996,10,7,1.53,78,71,74.5
1996,10,8,1.67,74,71,72.5
1996,10,9,0.23,80,65,72.5
1996,10,10,0,83,65,74
1996,10,11,0,83,59,71
1996,10,12,0,85,59,72
1996,10,13,0.06,78,72,75
1996,10,14,0,76,67,71.5
1996,10,15,0.02,80,69,74.5
1996,10,16,0.06,79,73,76
1996,10,17,0.01,80,73,76.5
1996,10,18,0.15,82,71,76.5
1996,10,19,0.09,80,60,70
1996,10,20,0,71,52,61.5
1996,10,21,0,74,51,62.5
1996,10,22,0,75,54,64.5
1996,10,23,0,80,58,69
1996,10,24,0,86,65,75.5
1996,10,25,0,86,65,75.5
1996,10,26,0.08,85,65,75
1996,10,27,0,86,72,79
1996,10,28,0,84,73,78.5
1996,10,29,0,82,68,75
1996,10,30,0,84,69,76.5
1996,10,31,0,85,67,76
1996,11,1,0,85,68,76.5
1996,11,2,0,85,67,76
1996,11,3,0,84,49,66.5
1996,11,4,0,73,57,65
1996,11,5,0,77,58,67.5
1996,11,6,0.06,81,69,75
1996,11,7,0,79,72,75.5
1996,11,8,0,83,70,76.5
1996,11,9,0.18,85,50,67.5
1996,11,10,0.06,66,46,56
1996,11,11,0,66,46,56
1996,11,12,0,66,49,57.5
1996,11,13,0,70,59,64.5
1996,11,14,0,72,64,68
1996,11,15,0,74,67,70.5
1996,11,16,0.11,73,67,70
1996,11,17,0.2,73,67,70
1996,11,18,0.05,73,67,70
1996,11,19,0.03,75,59,67
1996,11,20,0,79,60,69.5
1996,11,21,0,78,66,72
1996,11,22,0,82,66,74
1996,11,23,0,69,50,59.5
1996,11,24,0,74,54,64
1996,11,25,0.05,76,59,67.5
1996,11,26,0.05,76,67,71.5
1996,11,27,0.41,72,51,61.5
1996,11,28,0.04,70,51,60.5
1996,11,29,0,71,57,64
1996,11,30,0,72,57,64.5
1996,12,1,0,76,69,72.5
1996,12,2,0.37,81,59,70
1996,12,3,0.03,69,52,60.5
1996,12,4,0.02,77,52,64.5
1996,12,5,0,69,52,60.5
1996,12,6,0,71,52,61.5
1996,12,7,0,76,60,68
1996,12,8,1.71,69,56,62.5
1996,12,9,0.04,65,45,55
1996,12,10,0,63,43,53
1996,12,11,0,63,43,53
1996,12,12,0,73,56,64.5
1996,12,13,0,78,51,64.5
1996,12,14,0,69,51,60
1996,12,15,0,70,53,61.5
1996,12,16,0,78,54,66
1996,12,17,0,71,58,64.5
1996,12,18,0.04,78,51,64.5
1996,12,19,0.15,78,45,61.5
1996,12,20,0.19,53,34,43.5
1996,12,21,0.13,53,34,43.5
1996,12,22,0,67,51,59
1996,12,23,0.02,69,53,61
1996,12,24,0.16,75,52,63.5
1996,12,25,0.02,75,52,63.5
1996,12,26,0.02,79,52,65.5
1996,12,27,0.02,79,52,65.5
1996,12,28,0.02,79,52,65.5
1996,12,29,0,76,52,64
1996,12,30,0,78,52,65
1996,12,31,0,73,63,68
1997,1,1,0,78,58,68
1997,1,2,0,78,61,69.5
1997,1,3,0.02,78,58,68
1997,1,4,0.02,80,57,68.5
1997,1,5,0,79,56,67.5
1997,1,6,0,81,62,71.5
1997,1,7,0,79,62,70.5
1997,1,8,0,81,60,70.5
1997,1,9,0,77,61,69
1997,1,10,0.32,82,53,67.5
1997,1,11,0,56,42,49
1997,1,12,0,66,42,54
1997,1,13,0,64,51,57.5
1997,1,14,0.33,67,52,59.5
1997,1,15,0,66,57,61.5
1997,1,16,0.56,68,57,62.5
1997,1,17,0,75,36,55.5
1997,1,18,0,55,35,45
1997,1,19,0,49,31,40
1997,1,20,0,56,31,43.5
1997,1,21,0,63,41,52
1997,1,22,0,64,41,52.5
1997,1,23,0,73,41,57
1997,1,24,0,76,41,58.5
1997,1,25,0,76,56,66
1997,1,26,0.54,73,53,63
1997,1,27,0.02,69,59,64
1997,1,28,0,69,56,62.5
1997,1,29,0.1,74,56,65
1997,1,30,0.02,74,58,66
1997,1,31,0.02,58,51,54.5
1997,2,1,0.01,62,42,52
1997,2,2,0,59,42,50.5
1997,2,3,0,73,42,57.5
1997,2,4,0,69,54,61.5
1997,2,5,0,76,59,67.5
1997,2,6,0,80,63,71.5
1997,2,7,0,80,62,71
1997,2,8,0,76,62,69
1997,2,9,0.11,79,55,67
1997,2,10,0.02,69,55,62
1997,2,11,0,70,48,59
1997,2,12,0,59,48,53.5
1997,2,13,0,66,52,59
1997,2,14,0.5,80,52,66
1997,2,15,0.17,76,63,69.5
1997,2,16,0.8,64,57,60.5
1997,2,17,0,67,56,61.5
1997,2,18,0,74,57,65.5
1997,2,19,0,77,57,67
1997,2,20,0,78,67,72.5
1997,2,21,0,78,64,71
1997,2,22,0,86,60,73
1997,2,23,0,86,60,73
1997,2,24,0,73,62,67.5
1997,2,25,0.08,71,65,68
1997,2,26,0.04,80,70,75
1997,2,27,0,81,69,75
1997,2,28,0,81,69,75
1997,2,29,-99.99,-99.9,-99.9,-99.9
1997,3,1,0,81,66,73.5
1997,3,2,0,84,69,76.5
1997,3,3,0,82,71,76.5
1997,3,4,0,86,66,76
1997,3,5,0,86,66,76
1997,3,6,0,82,66,74
1997,3,7,0,84,53,68.5
1997,3,8,0.05,74,50,62
1997,3,9,0,81,61,71
1997,3,10,0,80,61,70.5
1997,3,11,0,85,68,76.5
1997,3,12,0,86,64,75
1997,3,13,0.04,77,64,70.5
1997,3,14,0.54,75,70,72.5
1997,3,15,0.2,70,63,66.5
1997,3,16,0,73,57,65
1997,3,17,0.05,74,56,65
1997,3,18,0.05,77,68,72.5
1997,3,19,0.05,82,64,73
1997,3,20,0.01,78,64,71
1997,3,21,0.7,80,64,72
1997,3,22,0.15,83,64,73.5
1997,3,23,0,75,63,69
1997,3,24,0,76,63,69.5
1997,3,25,0,77,70,73.5
1997,3,26,0.56,85,66,75.5
1997,3,27,0.01,85,67,76
1997,3,28,0,82,65,73.5
1997,3,29,1.16,85,67,76
1997,3,30,1.2,85,64,74.5
1997,3,31,0,85,67,76
1997,4,1,0,85,53,69
1997,4,2,0,73,53,63
1997,4,3,0,85,53,69
1997,4,4,0,74,55,64.5
1997,4,5,0,76,56,66
1997,4,6,0,78,55,66.5
1997,4,7,0,80,57,68.5
1997,4,8,0,82,65,73.5
1997,4,9,0,74,65,69.5
1997,4,10,0,76,65,70.5
1997,4,11,0,76,65,70.5
1997,4,12,0.24,76,64,70
1997,4,13,0.05,84,64,74
1997,4,14,0.03,85,64,74.5
1997,4,15,1.1,70,62,66
1997,4,16,0.25,70,62,66
1997,4,17,0.16,70,62,66
1997,4,18,0,79,53,66
1997,4,19,0,66,50,58
1997,4,20,0,77,49,63
1997,4,21,0,80,52,66
1997,4,22,0,82,62,72
1997,4,23,0,86,62,74
1997,4,24,1,79,55,67
1997,4,25,0,76,55,65.5
1997,4,26,0,78,64,71
1997,4,27,0.42,76,58,67
1997,4,28,0.28,82,64,73
1997,4,29,0.42,79,65,72
1997,4,30,0.02,80,60,70
1997,5,1,-99.99,-99.9,-99.9,-99.9
1997,5,2,-99.99,-99.9,-99.9,-99.9
1997,5,3,-99.99,-99.9,-99.9,-99.9
1997,5,4,-99.99,-99.9,-99.9,-99.9
1997,5,5,-99.99,-99.9,-99.9,-99.9
1997,5,6,-99.99,-99.9,-99.9,-99.9
1997,5,7,-99.99,-99.9,-99.9,-99.9
1997,5,8,-99.99,-99.9,-99.9,-99.9
1997,5,9,-99.99,-99.9,-99.9,-99.9
1997,5,10,-99.99,-99.9,-99.9,-99.9
1997,5,11,-99.99,-99.9,-99.9,-99.9
1997,5,12,-99.99,-99.9,-99.9,-99.9
1997,5,13,-99.99,-99.9,-99.9,-99.9
1997,5,14,-99.99,-99.9,-99.9,-99.9
1997,5,15,-99.99,-99.9,-99.9,-99.9
1997,5,16,-99.99,-99.9,-99.9,-99.9
1997,5,17,-99.99,-99.9,-99.9,-99.9
1997,5,18,-99.99,-99.9,-99.9,-99.9
1997,5,19,-99.99,-99.9,-99.9,-99.9
1997,5,20,-99.99,-99.9,-99.9,-99.9
1997,5,21,-99.99,-99.9,-99.9,-99.9
1997,5,22,-99.99,-99.9,-99.9,-99.9
1997,5,23,-99.99,-99.9,-99.9,-99.9
1997,5,24,-99.99,-99.9,-99.9,-99.9
1997,5,25,-99.99,-99.9,-99.9,-99.9
1997,5,26,-99.99,-99.9,-99.9,-99.9
1997,5,27,-99.99,-99.9,-99.9,-99.9
1997,5,28,-99.99,-99.9,-99.9,-99.9
1997,5,29,-99.99,-99.9,-99.9,-99.9
1997,5,30,-99.99,-99.9,-99.9,-99.9
1997,5,31,-99.99,-99.9,-99.9,-99.9
1997,6,1,1,85,70,77.5
1997,6,2,0.6,85,70,77.5
1997,6,3,0.6,85,64,74.5
1997,6,4,0,88,64,76
1997,6,5,0.01,87,64,75.5
1997,6,6,0,84,70,77
1997,6,7,0,84,63,73.5
1997,6,8,0,79,64,71.5
1997,6,9,0,79,69,74
1997,6,10,0.5,80,73,76.5
1997,6,11,0.2,80,73,76.5
1997,6,12,0.18,81,73,77
1997,6,13,0.88,87,73,80
1997,6,14,0.55,82,73,77.5
1997,6,15,0.93,80,73,76.5
1997,6,16,0,88,71,79.5
1997,6,17,0,89,74,81.5
1997,6,18,0.25,88,73,80.5
1997,6,19,0,93,74,83.5
1997,6,20,0,93,72,82.5
1997,6,21,0.1,89,70,79.5
1997,6,22,0,87,73,80
1997,6,23,0,87,73,80
1997,6,24,0,89,72,80.5
1997,6,25,0.25,89,72,80.5
1997,6,26,0,89,72,80.5
1997,6,27,0,89,73,81
1997,6,28,0.5,89,73,81
1997,6,29,0.85,90,73,81.5
1997,6,30,0,89,73,81
1997,7,1,0.36,89,74,81.5
1997,7,2,0,90,75,82.5
1997,7,3,0,93,75,84
1997,7,4,0,93,71,82
1997,7,5,0,95,72,83.5
1997,7,6,0.46,97,70,83.5
1997,7,7,1.2,89,70,79.5
1997,7,8,0,91,70,80.5
1997,7,9,0.6,91,70,80.5
1997,7,10,0.8,97,73,85
1997,7,11,0.14,93,73,83
1997,7,12,0.52,84,70,77
1997,7,13,0,86,70,78
1997,7,14,0,85,73,79
1997,7,15,0,87,73,80
1997,7,16,0.14,89,73,81
1997,7,17,0,89,73,81
1997,7,18,0,90,73,81.5
1997,7,19,0,90,71,80.5
1997,7,20,1.45,89,72,80.5
1997,7,21,0,89,73,81
1997,7,22,0,89,73,81
1997,7,23,0,90,76,83
1997,7,24,0,89,75,82
1997,7,25,0,91,75,83
1997,7,26,0,92,72,82
1997,7,27,0,93,72,82.5
1997,7,28,0,93,72,82.5
1997,7,29,0,92,72,82
1997,7,30,1.5,93,72,82.5
1997,7,31,0.38,93,72,82.5
1997,8,1,0.38,93,72,82.5
1997,8,2,0,85,74,79.5
1997,8,3,0.04,89,72,80.5
1997,8,4,2,90,74,82
1997,8,5,1.4,91,74,82.5
1997,8,6,0,91,75,83
1997,8,7,0,92,72,82
1997,8,8,0.6,88,74,81
1997,8,9,0,88,74,81
1997,8,10,0.07,88,75,81.5
1997,8,11,1.45,90,74,82
1997,8,12,0.25,90,75,82.5
1997,8,13,0,89,77,83
1997,8,14,0,92,76,84
1997,8,15,0,95,76,85.5
1997,8,16,0,95,74,84.5
1997,8,17,0,90,75,82.5
1997,8,18,0,89,74,81.5
1997,8,19,0,91,77,84
1997,8,20,0,92,75,83.5
1997,8,21,0.9,95,75,85
1997,8,22,0.9,91,75,83
1997,8,23,0.9,92,74,83
1997,8,24,0,92,73,82.5
1997,8,25,0,92,73,82.5
1997,8,26,0.07,92,72,82
1997,8,27,0.1,86,71,78.5
1997,8,28,0,85,70,77.5
1997,8,29,0,92,71,81.5
1997,8,30,0,94,71,82.5
1997,8,31,0,93,70,81.5
1997,9,1,0,87,78,82.5
1997,9,2,0.24,92,78,85
1997,9,3,0.43,93,75,84
1997,9,4,2,92,76,84
1997,9,5,0.33,87,75,81
1997,9,6,0,82,76,79
1997,9,7,0.02,83,77,80
1997,9,8,0,83,68,75.5
1997,9,9,0,84,69,76.5
1997,9,10,0,84,73,78.5
1997,9,11,0,89,74,81.5
1997,9,12,0,90,74,82
1997,9,13,0,88,73,80.5
1997,9,14,0,86,73,79.5
1997,9,15,0,87,74,80.5
1997,9,16,0,87,73,80
1997,9,17,0,87,71,79
1997,9,18,0,90,70,80
1997,9,19,0,86,70,78
1997,9,20,0,86,70,78
1997,9,21,0.1,87,71,79
1997,9,22,0,87,72,79.5
1997,9,23,0.1,86,75,80.5
1997,9,24,0,89,74,81.5
1997,9,25,0,89,74,81.5
1997,9,26,0.05,91,76,83.5
1997,9,27,0.27,87,75,81
1997,9,28,0.55,81,75,78
1997,9,29,0.07,89,74,81.5
1997,9,30,0,88,71,79.5
1997,10,1,0,90,70,80
1997,10,2,0,90,70,80
1997,10,3,0.5,90,68,79
1997,10,4,0.1,83,68,75.5
1997,10,5,0.15,84,71,77.5
1997,10,6,0.65,82,71,76.5
1997,10,7,0,83,70,76.5
1997,10,8,0,83,70,76.5
1997,10,9,0,85,70,77.5
1997,10,10,0.3,84,74,79
1997,10,11,0,82,72,77
1997,10,12,0.08,82,71,76.5
1997,10,13,0.05,83,71,77
1997,10,14,0,84,75,79.5
1997,10,15,0,83,75,79
1997,10,16,0.15,82,68,75
1997,10,17,0,82,65,73.5
1997,10,18,0,82,66,74
1997,10,19,0.04,78,61,69.5
1997,10,20,0,74,59,66.5
1997,10,21,0,75,59,67
1997,10,22,0,80,58,69
1997,10,23,0,81,58,69.5
1997,10,24,0,75,59,67
1997,10,25,0,81,59,70
1997,10,26,0,86,71,78.5
1997,10,27,0,88,73,80.5
1997,10,28,1.12,73,49,61
1997,10,29,0,71,49,60
1997,10,30,0,76,50,63
1997,10,31,0.03,76,60,68
1997,11,1,1.91,76,69,72.5
1997,11,2,0.11,86,69,77.5
1997,11,3,0.24,85,53,69
1997,11,4,0.02,75,56,65.5
1997,11,5,0,72,53,62.5
1997,11,6,0.14,74,66,70
1997,11,7,0,78,63,70.5
1997,11,8,0,75,49,62
1997,11,9,0,65,48,56.5
1997,11,10,0,65,48,56.5
1997,11,11,0,73,53,63
1997,11,12,0,73,57,65
1997,11,13,0,77,63,70
1997,11,14,1.32,77,71,74
1997,11,15,0.15,82,58,70
1997,11,16,0,72,55,63.5
1997,11,17,0,66,45,55.5
1997,11,18,0,66,44,55
1997,11,19,0,72,52,62
1997,11,20,0,70,61,65.5
1997,11,21,0,75,62,68.5
1997,11,22,0,80,62,71
1997,11,23,0,80,62,71
1997,11,24,0,73,53,63
1997,11,25,0,68,56,62
1997,11,26,0,71,56,63.5
1997,11,27,0,73,57,65
1997,11,28,0.04,73,58,65.5
1997,11,29,0,78,61,69.5
1997,11,30,0,72,70,71
1997,12,1,0.15,-99.9,56,-99.9
1997,12,2,0,62,53,57.5
1997,12,3,0.04,74,59,66.5
1997,12,4,0.02,77,67,72
1997,12,5,1.25,73,53,63
1997,12,6,0,73,41,57
1997,12,7,0,59,37,48
1997,12,8,0,57,37,47
1997,12,9,0.1,67,44,55.5
1997,12,10,0.3,82,60,71
1997,12,11,0.72,78,69,73.5
1997,12,12,2.05,78,63,70.5
1997,12,13,1.76,65,61,63
1997,12,14,0.8,66,61,63.5
1997,12,15,0.24,64,45,54.5
1997,12,16,0.07,50,45,47.5
1997,12,17,0,63,46,54.5
1997,12,18,0,67,45,56
1997,12,19,0,65,45,55
1997,12,20,0,67,48,57.5
1997,12,21,0,67,48,57.5
1997,12,22,0,72,58,65
1997,12,23,0,77,64,70.5
1997,12,24,0,79,66,72.5
1997,12,25,0,79,69,74
1997,12,26,0.42,78,66,72
1997,12,27,1.82,73,64,68.5
1997,12,28,0.42,72,43,57.5
1997,12,29,1.05,51,44,47.5
1997,12,30,0.45,60,44,52
1997,12,31,0,60,44,52
1998,1,1,0,67,44,55.5
1998,1,2,0,68,50,59
1998,1,3,0,68,57,62.5
1998,1,4,0,73,60,66.5
1998,1,5,0.2,76,63,69.5
1998,1,6,0.13,75,65,70
1998,1,7,0.07,76,65,70.5
1998,1,8,0,78,72,75
1998,1,9,1.05,75,63,69
1998,1,10,0,70,53,61.5
1998,1,11,0,64,53,58.5
1998,1,12,0,65,49,57
1998,1,13,0,74,54,64
1998,1,14,0,75,62,68.5
1998,1,15,0,75,62,68.5
1998,1,16,0.32,72,66,69
1998,1,17,0,69,46,57.5
1998,1,18,0,65,46,55.5
1998,1,19,0,64,50,57
1998,1,20,0.65,72,48,60
1998,1,21,0,65,45,55
1998,1,22,0,69,60,64.5
1998,1,23,0.03,73,60,66.5
1998,1,24,0.25,74,60,67
1998,1,25,0.03,74,47,60.5
1998,1,26,0,67,47,57
1998,1,27,0.03,66,59,62.5
1998,1,28,0,74,50,62
1998,1,29,0,66,47,56.5
1998,1,30,0,66,46,56
1998,1,31,0,68,49,58.5
1998,2,1,0,66,48,57
1998,2,2,0,70,51,60.5
1998,2,3,1.02,69,64,66.5
1998,2,4,0,74,56,65
1998,2,5,0,61,46,53.5
1998,2,6,0,65,44,54.5
1998,2,7,0.45,65,44,54.5
1998,2,8,0,65,44,54.5
1998,2,9,0,62,44,53
1998,2,10,0,62,43,52.5
1998,2,11,0,64,47,55.5
1998,2,12,0,77,58,67.5
1998,2,13,0,74,48,61
1998,2,14,0.25,74,46,60
1998,2,15,0,62,47,54.5
1998,2,16,1.85,70,59,64.5
1998,2,17,0.72,75,59,67
1998,2,18,0.62,83,59,71
1998,2,19,0,79,54,66.5
1998,2,20,2.5,79,54,66.5
1998,2,21,0,79,54,66.5
1998,2,22,0,66,55,60.5
1998,2,23,1.13,75,55,65
1998,2,24,0,71,52,61.5
1998,2,25,0,73,48,60.5
1998,2,26,0,71,50,60.5
1998,2,27,0,74,49,61.5
1998,2,28,0,81,62,71.5
1998,2,29,-99.99,-99.9,-99.9,-99.9
1998,3,1,0.69,77,55,66
1998,3,2,0,75,52,63.5
1998,3,3,0,66,40,53
1998,3,4,0,67,44,55.5
1998,3,5,0,67,44,55.5
1998,3,6,0,72,46,59
1998,3,7,0,77,61,69
1998,3,8,0,76,66,71
1998,3,9,1.3,78,60,69
1998,3,10,0,76,44,60
1998,3,11,0,60,42,51
1998,3,12,0,56,41,48.5
1998,3,13,0,53,40,46.5
1998,3,14,0,55,41,48
1998,3,15,0,59,41,50
1998,3,16,0,71,45,58
1998,3,17,0,75,53,64
1998,3,18,0,76,68,72
1998,3,19,0.85,72,65,68.5
1998,3,20,0.94,70,63,66.5
1998,3,21,0.15,79,58,68.5
1998,3,22,0,65,44,54.5
1998,3,23,0,63,45,54
1998,3,24,0,72,46,59
1998,3,25,0,72,47,59.5
1998,3,26,0,74,57,65.5
1998,3,27,0,74,65,69.5
1998,3,28,0,77,63,70
1998,3,29,0,79,66,72.5
1998,3,30,0,78,66,72
1998,3,31,0.11,80,70,75
1998,4,1,0.1,81,72,76.5
1998,4,2,0.12,82,70,76
1998,4,3,0,81,69,75
1998,4,4,0,86,69,77.5
1998,4,5,0,83,59,71
1998,4,6,0,71,56,63.5
1998,4,7,0,74,56,65
1998,4,8,0,82,57,69.5
1998,4,9,0,85,61,73
1998,4,10,0,76,53,64.5
1998,4,11,0,66,53,59.5
1998,4,12,0,68,48,58
1998,4,13,0,71,53,62
1998,4,14,0,73,59,66
1998,4,15,0,79,57,68
1998,4,16,0,81,62,71.5
1998,4,17,0,81,66,73.5
1998,4,18,0,84,67,75.5
1998,4,19,0,80,67,73.5
1998,4,20,0,86,69,77.5
1998,4,21,0,75,69,72
1998,4,22,0,78,64,71
1998,4,23,0,80,57,68.5
1998,4,24,0,73,53,63
1998,4,25,0,76,56,66
1998,4,26,0,77,56,66.5
1998,4,27,0,79,56,67.5
1998,4,28,0,81,68,74.5
1998,4,29,0,81,68,74.5
1998,4,30,0.01,80,69,74.5
1998,5,1,0.38,82,68,75
1998,5,2,0,84,63,73.5
1998,5,3,0,86,60,73
1998,5,4,0,88,60,74
1998,5,5,0,83,62,72.5
1998,5,6,0.7,83,62,72.5
1998,5,7,0,83,66,74.5
1998,5,8,0,89,66,77.5
1998,5,9,0,90,72,81
1998,5,10,0,89,70,79.5
1998,5,11,0,91,71,81
1998,5,12,0,87,67,77
1998,5,13,0,89,66,77.5
1998,5,14,0,86,66,76
1998,5,15,0,81,66,73.5
1998,5,16,0,81,64,72.5
1998,5,17,0,82,65,73.5
1998,5,18,0,85,67,76
1998,5,19,0,90,66,78
1998,5,20,0,83,65,74
1998,5,21,0,87,65,76
1998,5,22,0,95,70,82.5
1998,5,23,0,93,70,81.5
1998,5,24,0,93,70,81.5
1998,5,25,0,88,72,80
1998,5,26,0,89,72,80.5
1998,5,27,0,88,74,81
1998,5,28,0,84,75,79.5
1998,5,29,0,84,69,76.5
1998,5,30,0,84,69,76.5
1998,5,31,0,85,73,79
1998,6,1,0,87,73,80
1998,6,2,0,95,74,84.5
1998,6,3,0,97,74,85.5
1998,6,4,0,97,74,85.5
1998,6,5,0,98,74,86
1998,6,6,0,99,75,87
1998,6,7,0,98,76,87
1998,6,8,0,86,76,81
1998,6,9,0,81,74,77.5
1998,6,10,0,85,72,78.5
1998,6,11,0,91,72,81.5
1998,6,12,0.1,94,75,84.5
1998,6,13,0,95,74,84.5
1998,6,14,0,96,75,85.5
1998,6,15,0,98,76,87
1998,6,16,0,97,75,86
1998,6,17,0,97,76,86.5
1998,6,18,0,98,78,88
1998,6,19,0,96,77,86.5
1998,6,20,0,97,75,86
1998,6,21,0.25,95,74,84.5
1998,6,22,0.32,94,73,83.5
1998,6,23,0,94,77,85.5
1998,6,24,0,96,77,86.5
1998,6,25,0,95,76,85.5
1998,6,26,0,93,73,83
1998,6,27,0.15,87,74,80.5
1998,6,28,0,91,73,82
1998,6,29,0,92,73,82.5
1998,6,30,0,93,75,84
1998,7,1,0,95,74,84.5
1998,7,2,0,98,74,86
1998,7,3,0,99,77,88
1998,7,4,0,94,76,85
1998,7,5,0,91,76,83.5
1998,7,6,0.88,93,75,84
1998,7,7,0.49,94,73,83.5
1998,7,8,0.38,96,74,85
1998,7,9,0,92,74,83
1998,7,10,0,94,76,85
1998,7,11,0.84,89,76,82.5
1998,7,12,0.2,95,74,84.5
1998,7,13,0.17,90,75,82.5
1998,7,14,0,86,75,80.5
1998,7,15,0.23,88,75,81.5
1998,7,16,0.28,82,75,78.5
1998,7,17,0,90,74,82
1998,7,18,0,94,74,84
1998,7,19,0.1,94,74,84
1998,7,20,0,92,72,82
1998,7,21,0,89,74,81.5
1998,7,22,0,90,80,85
1998,7,23,0,91,78,84.5
1998,7,24,0,92,75,83.5
1998,7,25,0,93,75,84
1998,7,26,0,92,76,84
1998,7,27,0,92,76,84
1998,7,28,0,96,76,86
1998,7,29,0,97,76,86.5
1998,7,30,1.06,92,73,82.5
1998,7,31,0.36,91,73,82
1998,8,1,0,93,73,83
1998,8,2,0,89,75,82
1998,8,3,0.13,89,75,82
1998,8,4,0,87,76,81.5
1998,8,5,0.2,87,73,80
1998,8,6,1.35,88,70,79
1998,8,7,0.18,85,72,78.5
1998,8,8,1.84,85,72,78.5
1998,8,9,0,90,79,84.5
1998,8,10,0,89,78,83.5
1998,8,11,0,90,76,83
1998,8,12,0,95,77,86
1998,8,13,0.15,92,75,83.5
1998,8,14,0,94,75,84.5
1998,8,15,0.35,92,75,83.5
1998,8,16,0,93,74,83.5
1998,8,17,0,92,79,85.5
1998,8,18,0,90,78,84
1998,8,19,0,90,75,82.5
1998,8,20,0,88,76,82
1998,8,21,0.99,84,74,79
1998,8,22,1.12,83,74,78.5
1998,8,23,0.78,86,76,81
1998,8,24,0,87,80,83.5
1998,8,25,0,87,78,82.5
1998,8,26,0,88,74,81
1998,8,27,0,95,75,85
1998,8,28,0,94,77,85.5
1998,8,29,0,92,78,85
1998,8,30,0,92,76,84
1998,8,31,0,90,74,82
1998,9,1,0.03,90,75,82.5
1998,9,2,0.47,95,74,84.5
1998,9,3,0.5,85,76,80.5
1998,9,4,0.25,89,74,81.5
1998,9,5,0,86,75,80.5
1998,9,6,0,89,71,80
1998,9,7,0.03,89,77,83
1998,9,8,0.43,87,74,80.5
1998,9,9,0.04,90,74,82
1998,9,10,0,86,76,81
1998,9,11,0,81,76,78.5
1998,9,12,0,83,73,78
1998,9,13,0,83,71,77
1998,9,14,0,85,74,79.5
1998,9,15,0.03,86,76,81
1998,9,16,0.55,86,76,81
1998,9,17,1.63,82,74,78
1998,9,18,0.83,84,74,79
1998,9,19,0.63,87,74,80.5
1998,9,20,0.33,89,75,82
1998,9,21,0.15,81,74,77.5
1998,9,22,0.15,90,74,82
1998,9,23,0.3,89,76,82.5
1998,9,24,0,89,76,82.5
1998,9,25,1.06,83,78,80.5
1998,9,26,0.83,87,76,81.5
1998,9,27,0.47,87,76,81.5
1998,9,28,0,88,78,83
1998,9,29,0,87,75,81
1998,9,30,0,88,75,81.5
1998,10,1,0,91,76,83.5
1998,10,2,0,91,75,83
1998,10,3,0,88,75,81.5
1998,10,4,0.41,87,77,82
1998,10,5,0,81,76,78.5
1998,10,6,0,86,75,80.5
1998,10,7,0,88,75,81.5
1998,10,8,0,87,75,81
1998,10,9,0,90,74,82
1998,10,10,0,90,74,82
1998,10,11,0,90,74,82
1998,10,12,0,86,73,79.5
1998,10,13,0,87,74,80.5
1998,10,14,0,85,72,78.5
1998,10,15,0,85,68,76.5
1998,10,16,0.08,85,67,76
1998,10,17,0.07,83,76,79.5
1998,10,18,0.35,82,72,77
1998,10,19,0.05,84,75,79.5
1998,10,20,0,85,72,78.5
1998,10,21,0,83,72,77.5
1998,10,22,0,83,69,76
1998,10,23,0,74,68,71
1998,10,24,0.07,79,66,72.5
1998,10,25,0,79,72,75.5
1998,10,26,0,79,72,75.5
1998,10,27,0.09,80,73,76.5
1998,10,28,0,80,64,72
1998,10,29,0,80,64,72
